courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
STAT 5680,Probability And Stochastic Processes Ii,"Multivariate distributions, Central Limit Theorem, Laplace transforms, convolutions, simulations, renewal processes Continuous-time Markov chains, Markov renewal  and semi-regenerative processes, Brownian motion and diffusion. Credit will not be given for bothSTAT 5680andMATH 5680.","(3, 3)",Statistics,,
STAT 5690,Chaotic And Random Phenomena,"Statistics and modeling of random phenomena in connection to computational complexity, data analysis, processes of chance and chaotic nonlinear systems. Credit will not be given for bothSTAT 5690and MATH 5690.","(3, 3)",Statistics,,
STAT 6000,Intermediate Statistical Methods For Data Science,"C Grade or better inSTAT 3610orSTAT 3010or equivalent. Principles of probability and statistics, multiple testing and bootstrapping, parametric and nonparametric regression, generalized linear models, time-dependent data.","(3, 3)",Statistics,,
STAT 6110,Sas Programming And Applications,Emphasis is placed on using SAS routines to obtain statistical analyses for common statistical methods and interpreting output.,"(3, 3)",Statistics,,
STAT 6210,R Programming For Data Science,"Fundamental concepts on R programming language and popular R packages. Topics include basic syntax, R objects, control flow, file input and output, building R packages, data manipulation, visualization,  interface to C, parallel computing, building web apps.","(3, 3)",Statistics,,
STAT 6330,Data Based Decision Making Using Six Sigma,"Departmental approval. Covers statistical tools needed for implementation of ""Six Sigma"", ""Learn Six Sigma"" and ""Design for Six Sigma"". Credit will not be given for bothSTAT 5330andSTAT 6330/ 6336.","(3, 3)",Statistics,,
STAT 6600,Probability And Statistics For Data Science,"Grade of C or better inSTAT 3610orSTAT 3010and Grade of C or better inMATH 1620or equivalent. Basic probability theory, random variables, multivariate random variables, expectation, random processes, times series, convergence of random processes, Markov chains, Maximum Likelihood Estimation, Bayesian statistics, hypothesis testing, prediction, Sampling and Resampling methods, multivariate statistics.","(3, 3)",Statistics,,
STAT 6610,Fundamentals Of Statistical Inference I,This class is first of a two-semester sequence in probability and statistics taught at a calculus-based level. Students should gain an understanding of probability and random variables in order to have the foundation to conduct statistical inference inSTAT 5620/6620.,"(3, 3)",Statistics,,
STAT 6620,Fundamentals Of Statistical Inference Ii,This class is second of a two-semester sequence in probability and statistics taught at a calculus-based level. Students should gain an understanding of inference for the practice  of statistics.,"(3, 3)",Statistics,,
STAT 6630,"Sample Survey, Design And Analysis","Departmental approval. Estimation of means, proportions, finite populations, stratified sampling systematic sampling ratio estimations.","(3, 3)",Statistics,,
STAT 6650,Statistical Learning,"or equivalent. Introduction to modern methods and algorithms in Statistics. Topics include common supervised and unsupervised learning methods such as linear regression, logistic regression, regularization, non-parametric regression, model assessment and selection, neural network, support vector machines, principal components analysis.","(3, 3)",Statistics,,
STAT 6670,Probability And Stochastic Processes I,"Random variables, discrete and absolutely continuous distributions. Poisson   process, expectation and conditional expectation. Moment generating functions, limit distributions. Emphasis on probabilistic reasoning and problem solving. Credit will not be given for both STAT andMATH 6670.","(3, 3)",Statistics,,
STAT 6680,Probability And Stochastic Processes Ii,"Multivariate distributions, Central Limit Theorem, Laplace transforms, convolutions, simulations, renewal processes Continuous-time Markov chains, Markov renewal and semi-regenerative processes, Brownian motion and diffusion. Credit will not be given for bothSTAT 6680andMATH 6680.","(3, 3)",Statistics,,
STAT 6690,Chaotic And Random Phenomena,"Statistics and modeling of random phenomena in connection to computational complexity, data analysis, processes of chance and chaotic nonlinear systems. Credit will not be given for bothSTAT 6690and MATH 6690.","(3, 3)",Statistics,,
STAT 6830,Statistics And Probability For Teachers,"Connections of advanced college-level mathematics with the secondary mathematics curriculum, focusing on statistics and probability, to develop mathematical knowledge relevant to teaching. Includes appropriate uses of technology and non-routine mathematics problem solving. Admission to a program in Secondary Mathematics Education or department approval required.","(3, 3)",Statistics,,
STAT 7000,Experimental Statistics I,"Departmental approval. Paired and independent sample t-tests, ANOVA, F-tests, contrasts, tests for trends, multiple comparisons, CR and RCB designs of experiments, regression.","(4, 4)",Statistics,,
STAT 7010,Experimental Statistics Ii,"Advanced topics in experimental design: writing linear models for experiment-expected mean squares, variance components, nested designs, Latin Square Designs, split plot designs, ANOVA and multiple regression.","(3, 3)",Statistics,,
STAT 7020,Regression Analysis,"Departmental approval. Introduction to the method of least squares as it applies to regression and analysis of variance. Simple linear regression, multiple regression, model selection and diagnostics.","(3, 3)",Statistics,,
STAT 7030,Categorical Data Analysis,"Departmental approval. Methods for analysis or categorical response data. Topics include Chi-square  tests, Likelihood Ratio tests, Logistic Regression, and Loglinear Modeling.","(3, 3)",Statistics,,
STAT 7040,Biostatistics,"Departmental approval. Epidemiology, biometry, methods of survival analysis.","(3, 3)",Statistics,,
STAT 7100,"Statistical Analysis Of Survey, Aggregate And Large Data Sources","Departmental approval. Techniques commonly used in multivariate statistical analysis of data sources such as surveys, archival records, and other large data sets. Credit will not  be given forSTAT 7100andSOCY 7100.","(3, 3)",Statistics,,
STAT 7250,Practical Data Analysis And Computation For The Life Sciences,"Data from the life sciences and advanced statistical techniques for data analyses and computaMon are brought together through a cross-fertilization of graduate students in the life sciences, statistics, and mathematics. Focus on production of publication-quality research on student-identified projects.","(3, 3)",Statistics,,
STAT 7270,Experimental Design In Psychology,Introduction to the analysis of data collected under differential experimental designs. Credit will not be given for bothSTAT 7270andPSYC 7270.,"(4, 4)",Statistics,,
STAT 7300,Advanced Engineering Statistics I,"Departmental approval. Advanced concepts of experimental design including blocking, regression approach to analysis of variance, fractional factorials in base-2, and base-3 designs. Emphasis throughout is on improving industrial products and processes. Credit will not be given for bothSTAT 7300andINSY 7300.","(3, 3)",Statistics,,
STAT 7310,Advanced Engineering Statistics Ii,"Fractional factorial experimentation applied for the purpose of process and quality improvement and optimization, introduction to analysis of covariance, multiple regression analysis, and response surface analysis. Credit will not be given for bothSTAT 7310and INSY 7310.","(3, 3)",Statistics,,
STAT 7600,Statistical Theory And Methods I,"Departmental approval. Random variables, probability theory, random variables, probability distributions, sampling distributions, convergence.","(3, 3)",Statistics,,
STAT 7610,Statistical Theory And Methods Ii,"Likelihood ratio, regression, ANOVA, categorical data, non-parametric methods, decision theory.","(3, 3)",Statistics,,
STAT 7620,Nonparametric Statistics,"Departmental approval. Distribution-free methods of statistical inference. Sign, Wilcoxon signed-rank, and Mann-Whitney tests for location, the Chi-Square and Kolmogorov-Smirnov tests for goodness-of-fit. Measures of association.","(3, 3)",Statistics,,
STAT 7630,Bayesian Statistics,This course will develop an understanding of Bayesian principles and methodologies and cover the modeling and computation required to perform advanced data analysis from the Bayesian perspective.,"(3, 3)",Statistics,,
STAT 7650,Computational Statistics,"This course covers the theory and practice of common algorithms used for simulation, computing, and optimization in Statistics.","(3, 3)",Statistics,,
STAT 7670,Applied Longitudinal Data Analysis,"To introduce students to statistical models and methods for the analysis of longitudinal date, i. e. data collected repeatedly on individuals (humans, animals, etc) over time (or other conditions).","(3, 3)",Statistics,,
